group_id,run_id,cpu_vendor,cpu_cores,cpu_threads,cpu_frequency_khz,cpu_architecture,ram_total_bytes,ram_available_bytes,ram_type,gpu_count,gpu_0_name,gpu_0_vendor,gpu_0_vram_gb,gpu_1_name,gpu_1_vendor,gpu_1_vram_gb,disk_total_gb,disk_free_gb,disk_filesystem,host_os_name,is_docker_used,trainer_type,batch_size,buffer_size,learning_rate,beta,epsilon,lambd,num_epoch,shared_critic,learning_rate_schedule,beta_schedule,epsilon_schedule,checkpoint_interval,keep_checkpoints,even_checkpoints,normalize,hidden_units,num_layers,vis_encode_type,memory,goal_conditioning_type,deterministic,extrinsic_gamma,extrinsic_strength,init_path,threaded,max_steps,time_horizon,summary_freq,self_play,behavioral_cloning,time_start,time_end,total_steps,total_duration
,3DBall_ppo_1767944195,Intel,10,16,2400000,x86,34048757760,19567689728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.447,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767944201,1767945005,1268835,804
,3DBall_ppo_1767945608,Intel,10,16,2400000,x86,34048757760,19475480576,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.44,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767945614,1767946428,1266003,814
,3DBall_ppo_1767947031,Intel,10,16,2400000,x86,34048757760,19388952576,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.432,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767947037,1767947854,1266998,817
,3DBall_ppo_1767948460,Intel,10,16,2400000,x86,34048757760,19577425920,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.175,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767948469,1767949282,1263903,813
,3DBall_ppo_1767949885,Intel,10,16,2400000,x86,34048757760,19294679040,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.171,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767949891,1767950704,1266488,813
,3DBall_ppo_1767951307,Intel,10,16,2400000,x86,34048757760,19162742784,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.163,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767951313,1767952128,1266346,815
,3DBall_ppo_1767952731,Intel,10,16,2400000,x86,34048757760,19028365312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.158,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767952737,1767953553,1268376,816
,3DBall_ppo_1767954156,Intel,10,16,2400000,x86,34048757760,18812014592,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.162,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767954162,1767954976,1264819,814
,3DBall_ppo_1767955579,Intel,10,16,2400000,x86,34048757760,18949791744,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.157,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767955585,1767956399,1265331,814
,3DBall_ppo_1767957003,Intel,10,16,2400000,x86,34048757760,19389448192,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,116.157,NTFS,win32,FALSE,ppo,64,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1767957008,1767957822,1264574,814
,3DBall_ppo_1768175019,Intel,10,16,2400000,x86,34048757760,20674121728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,108.967,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768175029,1768175625,1264874,596
,3DBall_ppo_1768175777,Intel,10,16,2400000,x86,34048757760,21186838528,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,108.98,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768175782,1768176415,1267663,633
,3DBall_ppo_1768176819,Intel,10,16,2400000,x86,34048757760,19675160576,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.209,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768176824,1768177430,1263924,606
,3DBall_ppo_1768177827,Intel,10,16,2400000,x86,34048757760,20094627840,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.187,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768177832,1768178862,1268160,1030
,3DBall_ppo_1768179165,Intel,10,16,2400000,x86,34048757760,19710201856,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.183,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768179170,1768180193,1265659,1023
,3DBall_ppo_1768180496,Intel,10,16,2400000,x86,34048757760,19716390912,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.175,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768180501,1768181538,1268079,1037
,3DBall_ppo_1768181841,Intel,10,16,2400000,x86,34048757760,19579424768,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.17,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768181846,1768182884,1267577,1038
,3DBall_ppo_1768183187,Intel,10,16,2400000,x86,34048757760,19328258048,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.163,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768183193,1768184231,1268832,1038
,3DBall_ppo_1768184534,Intel,10,16,2400000,x86,34048757760,19301040128,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.167,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768184539,1768185577,1264594,1038
,3DBall_ppo_1768185880,Intel,10,16,2400000,x86,34048757760,19101687808,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.163,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768185885,1768186921,1266690,1036
,3DBall_ppo_1768187224,Intel,10,16,2400000,x86,34048757760,19064913920,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.16,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768187229,1768188269,1267259,1040
,3DBall_ppo_1768188572,Intel,10,16,2400000,x86,34048757760,18886701056,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.164,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768188577,1768189615,1265082,1038
,3DBall_ppo_1768189917,Intel,10,16,2400000,x86,34048757760,19479314432,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.162,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768189922,1768190959,1263043,1037
,3DBall_ppo_1768191262,Intel,10,16,2400000,x86,34048757760,19383222272,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.155,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768191267,1768192305,1264845,1038
,3DBall_ppo_1768192608,Intel,10,16,2400000,x86,34048757760,19312820224,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.151,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768192613,1768193651,1266445,1038
,3DBall_ppo_1768193954,Intel,10,16,2400000,x86,34048757760,19227680768,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.148,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768193959,1768194998,1265675,1039
,3DBall_ppo_1768195301,Intel,10,16,2400000,x86,34048757760,19081457664,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.144,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768195306,1768196342,1263153,1036
,3DBall_ppo_1768196645,Intel,10,16,2400000,x86,34048757760,18988752896,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.139,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768196649,1768197684,1267305,1035
,3DBall_ppo_1768197987,Intel,10,16,2400000,x86,34048757760,19244634112,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.14,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768197992,1768199029,1265702,1037
,3DBall_ppo_1768199332,Intel,10,16,2400000,x86,34048757760,19116335104,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.135,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768199337,1768200372,1264946,1035
,3DBall_ppo_1768200675,Intel,10,16,2400000,x86,34048757760,18884866048,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.133,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768200680,1768201719,1266152,1039
,3DBall_ppo_1768202022,Intel,10,16,2400000,x86,34048757760,18693984256,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.127,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768202027,1768203063,1264490,1036
,3DBall_ppo_1768203366,Intel,10,16,2400000,x86,34048757760,19180617728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.131,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768203371,1768204413,1267908,1042
,3DBall_ppo_1768204716,Intel,10,16,2400000,x86,34048757760,19268718592,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.13,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768204721,1768205758,1266191,1037
,3DBall_ppo_1768206061,Intel,10,16,2400000,x86,34048757760,19131465728,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.125,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768206066,1768207103,1266176,1037
,3DBall_ppo_1768207406,Intel,10,16,2400000,x86,34048757760,18974101504,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.136,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768207411,1768208446,1267026,1035
,3DBall_ppo_1768208749,Intel,10,16,2400000,x86,34048757760,18742525952,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.134,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768208754,1768209789,1264981,1035
,3DBall_ppo_1768210092,Intel,10,16,2400000,x86,34048757760,18701197312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.128,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768210097,1768211136,1265898,1039
,3DBall_ppo_1768211439,Intel,10,16,2400000,x86,34048757760,18522173440,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.125,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768211445,1768212480,1267335,1035
,3DBall_ppo_1768212783,Intel,10,16,2400000,x86,34048757760,18441809920,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.121,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768212788,1768213824,1265261,1036
,3DBall_ppo_1768214127,Intel,10,16,2400000,x86,34048757760,18308747264,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.096,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768214132,1768215175,1267569,1043
,3DBall_ppo_1768215478,Intel,10,16,2400000,x86,34048757760,18225565696,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.093,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768215483,1768216522,1264228,1039
,3DBall_ppo_1768216825,Intel,10,16,2400000,x86,34048757760,18101645312,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.09,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768216829,1768217860,1265005,1031
,3DBall_ppo_1768218163,Intel,10,16,2400000,x86,34048757760,18661998592,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.071,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768218168,1768219205,1266627,1037
,3DBall_ppo_1768219508,Intel,10,16,2400000,x86,34048757760,18874875904,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.075,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768219513,1768220553,1267691,1040
,3DBall_ppo_1768220856,Intel,10,16,2400000,x86,34048757760,18708377600,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.072,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768220861,1768221898,1266176,1037
,3DBall_ppo_1768222201,Intel,10,16,2400000,x86,34048757760,18630848512,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,109.07,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768222206,1768223238,1264021,1032
,3DBall_ppo_1768223541,Intel,10,16,2400000,x86,34048757760,18554052608,DDR5,1,NVIDIA GeForce RTX 4060 Laptop GPU,NVIDIA,8,,,,1861.994,108.999,NTFS,win32,FALSE,ppo,32,12000,0.0003,0.001,0.2,0.99,3,,linear,,,,5,,TRUE,128,2,simple,,,,0.99,1,,,5000000,1000,12000,,,1768223545,1768224536,1266533,991
